-38.428200000000004,0.0031740992386799977
-38.4082,0.006009121069050003
-38.3882,0.010490874550830007
-38.3682,0.016898650952200004
-38.348200000000006,0.025145323771800007
-38.328199999999995,0.0345715071731001
-38.3082,0.04371240349189999
-38.2882,0.05114044703900001
-38.2682,0.05527603977429996
-38.2482,0.05517856392559999
-38.2282,0.05076630105919999
-38.208200000000005,0.04308258497889997
-38.1882,0.03379512904699995
-38.1682,0.02447094380939998
-38.1482,0.016363085361999985
-38.1282,0.01009254793428999
-38.1082,0.005742676712319996
-38.0882,0.0030207129254600012
-38.068200000000004,0.0014672064493699989
-38.0482,0.0006573422943300003
-38.0282,0.0002716556757080002
-38.0082,0.00010375130438530008
-37.9882,0.00003653462009240001
-37.968199999999996,0.000011894403800649986
-37.9482,0.0000035769084549599966
-37.928200000000004,9.898912615680008e-7
-37.9082,2.533846685069999e-7
-37.8882,5.981494223070001e-8
-37.8682,1.3051670065099982e-8
-37.848200000000006,2.6274779863500023e-9
-37.828199999999995,4.87664801604e-10
-37.8082,8.365619465100003e-11
-37.7882,1.3264661681100008e-11
-37.7682,1.9394374351599995e-12
-37.7482,0
-37.7282,0
-37.708200000000005,0
-37.6882,0
-37.6682,0
-37.6482,0
-37.6282,0
-37.6082,0
-37.5882,0
-37.568200000000004,0
-37.5482,0
-37.5282,0
-37.5082,0
-37.4882,0
-37.468199999999996,0
-37.4482,0
-37.428200000000004,0
-37.4082,0
-37.3882,0
-37.3682,0
-37.348200000000006,0
-37.328199999999995,0
-37.3082,0
-37.2882,0
-37.2682,0
-37.2482,0
-37.2282,0
-37.208200000000005,0
-37.1882,0
-37.1682,0
-37.1482,0
-37.1282,0
-37.1082,0
-37.0882,0
-37.068200000000004,0
-37.0482,0
-37.0282,0
-37.0082,0
-36.9882,0
-36.968199999999996,0
-36.9482,0
-36.928200000000004,0
-36.9082,0
-36.8882,0
-36.8682,1.258472360839999e-11
-36.848200000000006,8.742576715600005e-11
-36.828199999999995,5.607837547800001e-10
-36.8082,3.324324698400002e-9
-36.7882,1.818886842100001e-8
-36.7682,9.189204177100003e-8
-36.7482,4.2910545699999973e-7
-36.7282,0.0000018500486601999986
-36.708200000000005,0.000007359058250000008
-36.6882,0.000027056804173000014
-36.6682,0.00009185841114899999
-36.6482,0.00028800005823
-36.6282,0.0008341917617500003
-36.6082,0.002230772033400001
-36.5882,0.005513352305599999
-36.568200000000004,0.012577766613000007
-36.5482,0.02652554231
-36.5282,0.05161520070799999
-36.5082,0.09282936820000001
-36.4882,0.15417326595999994
-36.468199999999996,0.2365606469200001
-36.4482,0.33528977770999985
-36.428200000000004,0.4388835352299999
-36.4082,0.5311697879199998
-36.3882,0.59410392587
-36.3682,0.6143773588099999
-36.348200000000006,0.5889892505600001
-36.328199999999995,0.5260344392000003
-36.3082,0.4421520423000001
-36.2882,0.3582262496499998
-36.2682,0.29277006605999983
-36.2482,0.25643136051999993
-36.2282,0.25098100339999996
-36.208200000000005,0.269408635518
-36.1882,0.299502425658
-36.1682,0.3254137144619999
-36.1482,0.3388875574250003
-36.1282,0.333939480435
-36.1082,0.31670944648300003
-36.0882,0.2955619066680001
-36.068200000000004,0.2862605844490001
-36.0482,0.3000138667
-36.0282,0.3431575899799998
-36.0082,0.41251231749999967
-35.9882,0.49785897449000005
-35.968199999999996,0.58116756429
-35.9482,0.6457059116799998
-35.928200000000004,0.67832889628
